id,name,host_id,host_name,host_since,host_listings_count,zipcode,smart_location,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,number_of_reviews,cancellation_policy
4047399,One bedroom in Lower Queen Anne,11654429,Meghan,1/26/2014,1,98109,"Seattle, WA",United States,47.62401553,-122.3539819,Apartment,Entire home/apt,2,1,1,1,Real Bed,$160.00 ,,,$250.00 ,$50.00 ,2,$50.00 ,2,1125,3 months ago,5,moderate
66611,Study Den in Tranquil Setting,215230,Carol,8/28/2010,4,98115,"Seattle, WA",United States,47.69281515,-122.2853365,House,Private room,1,1,1,1,Real Bed,$65.00 ,$325.00 ,$875.00 ,,$35.00 ,1,$12.00 ,3,90,3 months ago,20,moderate
7279669,Fabulous and Friendly Space!,627014,Arlene,5/25/2011,1,98115,"Seattle, WA",United States,47.68374787,-122.2873031,Apartment,Private room,1,1,1,1,Real Bed,$65.00 ,$375.00 ,$650.00 ,$500.00 ,$50.00 ,2,$0.00 ,1,3,2 weeks ago,0,moderate
9716348,Private room in quite area,50159028,Ada,11/29/2015,1,98115,"Seattle, WA",United States,47.68457972,-122.2866944,House,Private room,1,1,1,1,Real Bed,$75.00 ,,,,,1,$0.00 ,1,1125,5 weeks ago,0,flexible
9887142,"Why share, have it all to yourself.",50862682,Maureen,12/8/2015,1,98115,"Seattle, WA",United States,47.68442174,-122.2984641,House,Private room,4,1,1,2,Real Bed,$80.00 ,,,$150.00 ,,2,$25.00 ,2,1125,2 weeks ago,0,flexible
7007118,New private apartment in Seattle,14098675,Alison,4/9/2014,1,98115,"Seattle, WA",United States,47.6936529,-122.3031604,House,Entire home/apt,4,1,1,2,Real Bed,$100.00 ,$450.00 ,"$1,500.00 ",,,4,$20.00 ,1,28,a week ago,10,strict
5325809,Adorable N. Seattle Townhouse,8012712,Michele,8/7/2013,1,98115,"Seattle, WA",United States,47.69657702,-122.3045536,Townhouse,Entire home/apt,5,1.5,2,3,Real Bed,$98.00 ,$600.00 ,"$2,200.00 ",,$50.00 ,2,$15.00 ,2,1125,today,24,moderate
6342327,Cozy 4BR/3BA Craftsman Family Home,33030139,Jhene,5/10/2015,1,98115,"Seattle, WA",United States,47.69220039,-122.2923144,House,Entire home/apt,8,3,4,5,Real Bed,$299.00 ,"$1,750.00 ","$4,999.00 ","$1,000.00 ",$178.00 ,7,$50.00 ,3,30,3 days ago,0,strict
555182,Artistic Seattle home..whole house,2222321,Deb,4/25/2012,3,98115,"Seattle, WA",United States,47.68362342,-122.2882783,House,Entire home/apt,6,1,3,4,Real Bed,$250.00 ,"$1,300.00 ","$4,300.00 ",,,6,$20.00 ,1,1125,4 days ago,13,strict
6729818,Cozy Seattle Bungalow,35242626,Michael,6/7/2015,1,98115,"Seattle, WA",United States,47.69670074,-122.2957684,House,Entire home/apt,2,1,1,1,Real Bed,$175.00 ,,,,,1,$0.00 ,1,1125,7 months ago,0,flexible
66540,Large Tranquil Room in Wedgwood,215230,Carol,8/28/2010,4,98115,"Seattle, WA",United States,47.69420772,-122.2862492,House,Private room,1,1,1,1,Futon,$65.00 ,$325.00 ,$950.00 ,,$25.00 ,1,$15.00 ,3,90,5 months ago,14,moderate
8098383,large 2 bdrm studio nearUW. PetsOK!,6725021,Bruce,6/3/2013,1,98115,"Seattle, WA",United States,47.69048695,-122.2967729,House,Entire home/apt,4,1,1,2,Real Bed,$75.00 ,$475.00 ,,,,1,$0.00 ,1,100,4 days ago,23,flexible
5930473,Guest House near UW,3352041,Lynda,8/23/2012,2,98115,"Seattle, WA",United States,47.69544921,-122.2825625,Loft,Entire home/apt,2,1,0,1,Real Bed,$100.00 ,$575.00 ,"$2,000.00 ",$650.00 ,$150.00 ,2,$25.00 ,7,180,2 days ago,3,strict
47491,Tranquil Rooms at Maple Creek House,215230,Carol,8/28/2010,4,98115,"Seattle, WA",United States,47.6924646,-122.2868838,House,Private room,1,1,1,1,Real Bed,$60.00 ,$350.00 ,$875.00 ,$95.00 ,$35.00 ,1,$15.00 ,3,90,4 days ago,37,moderate
447523,Bedroom in artistic Northwest home,2222321,Deb,4/25/2012,3,98115,"Seattle, WA",United States,47.68523247,-122.2894346,House,Private room,2,1,1,1,Real Bed,$48.00 ,$300.00 ,"$1,100.00 ",,,1,$10.00 ,1,1125,a week ago,93,strict
3961077,Bedroom in artistic Northwest home,2222321,Deb,4/25/2012,3,98115,"Seattle, WA",United States,47.68571344,-122.289958,House,Private room,2,1,1,1,Real Bed,$48.00 ,$300.00 ,"$1,100.00 ",,,1,$10.00 ,1,1125,a week ago,18,moderate
52525,Maple Creek House in Wedgwood,215230,Carol,8/28/2010,4,98115,"Seattle, WA",United States,47.69270118,-122.285479,House,Private room,1,1,1,1,Real Bed,$60.00 ,$350.00 ,$895.00 ,$95.00 ,,1,$15.00 ,3,365,5 months ago,26,moderate
6811792,Plaza Suites - 2 Bedroom Condo B216,26003146,Mercy,1/12/2015,3,98115,"Seattle, WA",United States,47.69284773,-122.3046564,Apartment,Entire home/apt,5,2,2,2,Real Bed,$125.00 ,$805.00 ,"$1,925.00 ",$250.00 ,$75.00 ,1,$0.00 ,3,1125,today,4,strict
7619727,Charming 3 bedroom home in Seattle,18017462,Sara,7/12/2014,1,98115,"Seattle, WA",United States,47.68471012,-122.3001154,House,Entire home/apt,6,1,3,3,Real Bed,$200.00 ,,,$100.00 ,,5,$0.00 ,1,1125,5 weeks ago,1,flexible
270370,"NorthBeach, fantastic water view",1309213,Audrey And Benoit,10/18/2011,1,98117,"Seattle, WA",United States,47.69818119,-122.3871013,House,Entire home/apt,6,2,3,3,Real Bed,$210.00 ,$550.00 ,,$300.00 ,$80.00 ,1,$0.00 ,1,365,6 days ago,0,moderate
7221204,Private North Beach Ocean View Room,37801519,Jackie,7/7/2015,1,98117,"Seattle, WA",United States,47.7001338,-122.3922787,House,Private room,2,1,1,1,Real Bed,$85.00 ,$500.00 ,,,,1,$0.00 ,1,1125,4 days ago,11,moderate
6495424,Modern View in North Ballard,33953025,John,5/22/2015,1,98117,"Seattle, WA",United States,47.69833516,-122.3867156,House,Private room,2,1.5,1,1,Real Bed,$75.00 ,,,,,2,$50.00 ,1,4,a week ago,1,flexible
2737038,Seattle Water View Cottage,589855,Johnny,5/15/2011,2,98117,"Seattle, WA",United States,47.69819124,-122.396615,House,Entire home/apt,2,1,0,1,Real Bed,$75.00 ,,,$150.00 ,$35.00 ,1,$0.00 ,2,1125,2 weeks ago,29,strict
9034515,North Beach Studio Cottage,11949338,Laila & Luke,2/4/2014,1,98117,"Seattle, WA",United States,47.69412183,-122.3946575,Other,Entire home/apt,2,1,0,1,Real Bed,$80.00 ,,,$400.00 ,$50.00 ,1,$0.00 ,2,1125,4 weeks ago,2,strict
8147215,2 BR Charming North Beach Home,14379739,Jaimee,4/16/2014,1,98117,"Seattle, WA",United States,47.69833693,-122.3927103,House,Entire home/apt,5,1,2,2,Real Bed,$180.00 ,"$1,000.00 ","$3,500.00 ",$250.00 ,$89.00 ,5,$0.00 ,2,180,3 days ago,4,strict
6376952,Spectacular Beach House in the City,33236866,Jonathon,5/12/2015,1,98177,"Seattle, WA",United States,47.70432151,-122.3817919,House,Entire home/apt,6,1.5,3,3,Real Bed,$240.00 ,,,$500.00 ,$175.00 ,4,$25.00 ,3,1125,a week ago,8,strict
10319529,Sunny Sylvan Setting near Ballard,19858764,Katherine,8/11/2014,2,98177,"Seattle, WA",United States,47.70715438,-122.3741637,House,Entire home/apt,2,1,1,1,Real Bed,$49.00 ,,,$200.00 ,$25.00 ,2,$50.00 ,1,1125,yesterday,0,moderate
3613516,View Home in North Seattle,18207315,Darlene,7/16/2014,1,98117,"Seattle, WA",United States,47.69810649,-122.3846413,House,Entire home/apt,4,1,2,2,Real Bed,$275.00 ,,,$150.00 ,$100.00 ,1,$0.00 ,2,5,4 months ago,2,strict
8780704,Backyard Bungalow,45599307,Jim,10/2/2015,1,98117,"Seattle, WA",United States,47.69687803,-122.4004693,Bungalow,Entire home/apt,2,1,1,1,Real Bed,$95.00 ,,,,,1,$0.00 ,3,14,4 days ago,0,flexible
9714078,Sunny Sylvan Setting N. Ballard,19858764,Katherine,8/11/2014,2,98177,"Seattle, WA",United States,47.70863157,-122.3752477,House,Entire home/apt,4,1,2,3,Real Bed,$108.00 ,,,$200.00 ,$25.00 ,4,$50.00 ,2,1125,yesterday,2,moderate
1593991,45' Sailboat in Seattle,8501598,Stan,8/28/2013,1,98117,"Seattle, WA",United States,47.69208597,-122.3834946,Boat,Private room,2,0.5,1,1,Real Bed,$150.00 ,,,,,1,$30.00 ,1,1125,5 months ago,46,flexible
6239108,Ballard Private Apartment,32381019,Kanjin,5/1/2015,1,98117,"Seattle, WA",United States,47.69602594,-122.393591,Apartment,Entire home/apt,3,1,1,2,Real Bed,$75.00 ,$660.00 ,,$200.00 ,$35.00 ,2,$50.00 ,2,1125,2 months ago,22,flexible
2303981,A Quintessential Seattle-area Home ,1704479,Kimberley,2/5/2012,1,98177,"Seattle, WA",United States,47.70328946,-122.3756274,House,Entire home/apt,8,1,3,3,Real Bed,$99.00 ,$650.00 ,"$2,500.00 ",,,1,$0.00 ,2,1125,5 months ago,4,flexible
5104077,Calm artist's home in Cedar Park ,6358721,Geraldine,5/13/2013,1,98125,"Seattle, WA",United States,47.72124669,-122.2877308,House,Entire home/apt,5,1,3,3,Real Bed,$110.00 ,,,$450.00 ,$160.00 ,1,$0.00 ,3,25,3 months ago,3,strict
7434103,Relaxing & Comfy Master Suite,13869873,Heather,4/3/2014,1,98125,"Seattle, WA",United States,47.72364728,-122.2882158,Bed & Breakfast,Private room,2,1,1,1,Real Bed,$92.00 ,$575.00 ,"$2,200.00 ",,,1,$0.00 ,1,30,4 days ago,5,moderate
8233110,Beautiful 2BR Seattle LakeApartment,31148752,Bo,4/13/2015,354,98125,"Seattle, WA",United States,47.72143244,-122.2818123,Apartment,Entire home/apt,4,1,2,2,Real Bed,$171.00 ,,,,$155.00 ,1,$0.00 ,2,1125,today,0,strict
6438099,Private room with private bath,10283735,Mayza,11/26/2013,5,98125,"Seattle, WA",United States,47.71806306,-122.283457,House,Private room,2,1,1,1,Real Bed,$55.00 ,$399.00 ,"$1,499.00 ",,$25.00 ,1,$20.00 ,1,1125,today,0,flexible
7650458,"Large, Beautiful, Affordable Condo",22065793,Susan,10/2/2014,1,98125,"Seattle, WA",United States,47.71774238,-122.2939434,Apartment,Entire home/apt,2,1,1,2,Real Bed,$70.00 ,$400.00 ,"$1,200.00 ",$300.00 ,$82.00 ,0,$0.00 ,14,120,2 months ago,1,strict
7219541,A beautiful house with a lake view,37795322,Mie,7/7/2015,1,98125,"Seattle, WA",United States,47.72317831,-122.2828888,House,Private room,1,1,1,1,Real Bed,$80.00 ,$350.00 ,"$1,200.00 ",,,2,$20.00 ,1,1125,a week ago,1,flexible
4092037,Modern 3 BR home in Seattle,21223810,Eva,9/11/2014,1,98125,"Seattle, WA",United States,47.71703853,-122.2890658,House,Entire home/apt,6,2.5,3,3,Real Bed,$250.00 ,"$1,450.00 ",,,$50.00 ,1,$0.00 ,2,1125,5 days ago,1,moderate
475361,NE Seattle Artist Treehouse Suite! ,2342082,Marilyn,5/10/2012,1,98125,"Seattle, WA",United States,47.71796192,-122.2911407,House,Entire home/apt,2,1,1,1,Real Bed,$89.00 ,$595.00 ,,,$35.00 ,2,$15.00 ,2,365,4 weeks ago,80,moderate
6327662,Cute Bungalow w/ Private Apartment,32932119,Tori,5/8/2015,2,98133,"Seattle, WA",United States,47.70564948,-122.352178,House,Entire home/apt,2,1,1,1,Real Bed,$90.00 ,$500.00 ,"$1,500.00 ",$300.00 ,$60.00 ,1,$0.00 ,3,1125,2 days ago,2,moderate
9679741,Room in quiet Greenwood home,9281127,Elizabeth,10/7/2013,1,98133,"Seattle, WA",United States,47.7306528,-122.3515433,House,Private room,2,1,1,1,Real Bed,$50.00 ,,,,,1,$0.00 ,1,1125,today,2,flexible
2630912,Two rooms for Family of 4 for $130!,197690,Trishann,8/10/2010,3,98133,"Seattle, WA",United States,47.71468782,-122.3546805,House,Private room,4,1.5,1,2,Real Bed,$170.00 ,"$1,020.00 ","$3,264.00 ",$300.00 ,$65.00 ,4,$20.00 ,1,1125,4 months ago,1,flexible
6629657,Private room in beautiful home,24212314,Kirsten,11/27/2014,2,98133,"Seattle, WA",United States,47.71058258,-122.3550731,House,Private room,1,1,1,1,Real Bed,$45.00 ,,,,,0,$0.00 ,1,1125,5 months ago,18,flexible
1340668,"Nice room & patio, 1 block from bus",7271601,Tahoma,7/3/2013,2,98133,"Seattle, WA",United States,47.70906911,-122.3459663,House,Private room,2,1,1,1,Real Bed,$39.00 ,$270.00 ,$950.00 ,,$10.00 ,1,$6.00 ,1,1125,3 weeks ago,27,moderate
8474584,HotelLike with Full Kitchen/Parking,394231,Sonny,2/16/2011,2,98133,"Seattle, WA",United States,47.70506215,-122.3464841,Apartment,Entire home/apt,4,1,1,1,Real Bed,$78.00 ,$464.00 ,"$2,600.00 ",$300.00 ,$95.00 ,1,$0.00 ,2,1125,2 days ago,2,strict
9460991,Cozy house with trees & quiet. Yard,49026546,Nina,11/14/2015,1,98133,"Seattle, WA",United States,47.7115425,-122.3524718,House,Private room,1,0.5,1,1,Real Bed,$99.00 ,,,,,1,$0.00 ,1,1125,2 months ago,0,flexible
7066118,North Seattle Charmer,19660299,Daniel And Teresa,8/8/2014,1,98133,"Seattle, WA",United States,47.72345667,-122.3500068,Apartment,Entire home/apt,5,1,1,1,Real Bed,$60.00 ,,"$2,500.00 ",$500.00 ,$40.00 ,2,$20.00 ,1,365,2 weeks ago,21,strict
4681885,Large house in Greenwood!,24212314,Kirsten,11/27/2014,2,98133,"Seattle, WA",United States,47.71158998,-122.3549062,House,Private room,2,1,1,1,Real Bed,$65.00 ,,,,,2,$25.00 ,1,1125,5 months ago,37,flexible
9154462,Charming Bungalow Home,32932119,Tori,5/8/2015,2,98133,"Seattle, WA",United States,47.70639864,-122.3528362,House,Entire home/apt,4,1.5,2,2,Real Bed,$90.00 ,,,$300.00 ,$60.00 ,1,$0.00 ,1,1125,2 weeks ago,1,moderate
3689416,"Cozy Cove, Hot tub - private bath",6533205,Lauren,5/23/2013,1,98133,"Seattle, WA",United States,47.72478219,-122.3530666,Apartment,Private room,4,1.5,1,1,Real Bed,$64.00 ,$435.00 ,$985.00 ,$95.00 ,$30.00 ,2,$25.00 ,1,90,5 months ago,13,strict
3263722,3 Bed Greenwood Townhome in Seattle,2034501,Vivian,3/30/2012,2,98133,"Seattle, WA",United States,47.71503286,-122.3553444,House,Entire home/apt,8,3,3,4,Real Bed,$190.00 ,"$1,239.00 ","$4,250.00 ",$800.00 ,$250.00 ,4,$12.00 ,4,183,4 weeks ago,6,strict
5309974,North Seattle hideaway,1144724,Rachel,9/12/2011,1,98133,"Seattle, WA",United States,47.73335791,-122.3542768,House,Private room,2,1,1,1,Real Bed,$39.00 ,$275.00 ,"$1,000.00 ",,,1,$0.00 ,2,1125,yesterday,4,moderate
1793138,Cozy room in Ballard,9330646,Carol,10/9/2013,2,98117,"Seattle, WA",United States,47.68619749,-122.3995213,Bed & Breakfast,Private room,2,1,1,1,Real Bed,$77.00 ,$510.00 ,"$2,250.00 ",,,1,$6.00 ,1,1125,a week ago,13,strict
8371720,"Bedroom in Ballard, Seattle",24981440,Sean,12/18/2014,1,98117,"Seattle, WA",United States,47.68353241,-122.4009016,House,Private room,2,1,1,1,Real Bed,$80.00 ,,,,,1,$0.00 ,1,1125,4 months ago,0,flexible
8310249,Ballard Private Rm w 2 Twin beds,35316923,James,6/8/2015,3,98107,"Seattle, WA",United States,47.6692261,-122.4001027,House,Private room,2,1,1,2,Real Bed,$75.00 ,,,,,1,$0.00 ,1,1125,5 days ago,12,flexible
8310398,Ballard Private Room w Queen Bed,35316923,James,6/8/2015,3,98107,"Seattle, WA",United States,47.66788322,-122.399969,House,Private room,2,1,1,1,Real Bed,$75.00 ,,,,,1,$0.00 ,1,1125,2 weeks ago,19,flexible
158345,Restful Room w/Bath in West Ballard,759949,Marcia,6/29/2011,1,98107,"Seattle, WA",United States,47.66992138,-122.4014638,House,Private room,2,1.5,1,1,Real Bed,$55.00 ,$360.00 ,"$1,440.00 ",,,2,$10.00 ,2,180,2 weeks ago,277,moderate
173896,Studio Suite with Private Entry,830508,Doug And Lori,7/17/2011,1,98107,"Seattle, WA",United States,47.67234522,-122.39892,House,Private room,2,1,1,1,Real Bed,$70.00 ,$700.00 ,"$3,000.00 ",,,1,$0.00 ,2,14,5 weeks ago,102,moderate
6759038,Ballard Private Room w Double Bed,35316923,James,6/8/2015,3,98107,"Seattle, WA",United States,47.66813328,-122.4007487,House,Private room,2,1,1,1,Real Bed,$85.00 ,$500.00 ,,,,1,$0.00 ,1,1125,2 months ago,18,flexible
9138923,Sunny Garden Apartment,21149225,Anne,9/9/2014,1,98117,"Seattle, WA",United States,47.67933712,-122.3958077,Apartment,Entire home/apt,2,1,0,2,Real Bed,$85.00 ,,,,,1,$0.00 ,2,1125,2 weeks ago,9,moderate
6018416,Sunset Hill View Craftsman,9817041,Lindsay,11/4/2013,1,98117,"Seattle, WA",United States,47.68068905,-122.4014588,House,Entire home/apt,6,2.5,3,3,Real Bed,$350.00 ,"$1,475.00 ","$5,000.00 ",$500.00 ,$45.00 ,5,$25.00 ,2,1125,4 weeks ago,14,strict
1777158,"Amazing View, Large Room in Ballard",9330646,Carol,10/9/2013,2,98117,"Seattle, WA",United States,47.68695739,-122.4003182,Bed & Breakfast,Private room,3,1,1,2,Real Bed,$92.00 ,$594.00 ,"$2,495.00 ",,,1,$6.00 ,1,1125,a week ago,28,strict
5364414,"Water, Mountain, and City view.",14049461,Philip,4/8/2014,1,98107,"Seattle, WA",United States,47.66917323,-122.4005834,House,Entire home/apt,5,2.5,2,2,Real Bed,$200.00 ,,"$5,000.00 ",$500.00 ,$150.00 ,0,$0.00 ,3,365,3 weeks ago,27,moderate
1856253,Modern Vintage Eclectic in Ballard,476303,Carol,3/31/2011,1,98117,"Seattle, WA",United States,47.69087075,-122.3993534,House,Private room,2,1,1,1,Real Bed,$50.00 ,$400.00 ,,,,1,$35.00 ,1,4,6 weeks ago,30,flexible
6994406,Delightful Home - Family Friendly,4343945,Megan,6/25/2015,1,98117,"Seattle, WA",United States,47.68952217,-122.3959648,House,Entire home/apt,5,2,3,3,Real Bed,$150.00 ,$900.00 ,"$3,800.00 ",$250.00 ,$125.00 ,1,$0.00 ,4,1125,3 months ago,2,moderate
1488166,Entire Home - Beautiful Sunset Hill,1212520,Jeremy And Rachael,9/26/2011,4,98117,"Seattle, WA",United States,47.67698373,-122.401496,House,Entire home/apt,6,2,3,4,Real Bed,$475.00 ,,,"$1,000.00 ",$175.00 ,6,$50.00 ,4,365,6 weeks ago,19,strict
463768,delux comfort+ in coolest 'hood,1210993,John,9/26/2011,1,98107,"Seattle, WA",United States,47.66899481,-122.4028006,House,Entire home/apt,5,3,3,3,Real Bed,$375.00 ,,,,$125.00 ,5,$35.00 ,2,30,2 months ago,21,strict
4334804,"New, modern, kid-friendly home...",8154571,Erin,8/14/2013,1,98107,"Seattle, WA",United States,47.67133541,-122.4023029,House,Entire home/apt,6,2.5,2,2,Real Bed,$450.00 ,"$3,000.00 ",,$500.00 ,$125.00 ,6,$25.00 ,2,7,2 months ago,0,strict
9331145,B&B on the Salty Sea,10996259,Benjamin,1/3/2014,1,98117,"Seattle, WA",United States,47.67958141,-122.4040116,Boat,Private room,1,0.5,1,1,Couch,$75.00 ,,,,,1,$0.00 ,1,1125,a week ago,0,flexible
7389248,Luxury Ballard Town Home,14569119,Michelle & Mark,4/22/2014,1,98107,"Seattle, WA",United States,47.66993763,-122.4030593,House,Entire home/apt,4,2.5,3,2,Real Bed,$350.00 ,,,$500.00 ,$100.00 ,1,$0.00 ,2,4,2 weeks ago,3,moderate
1022135,"Contemporary, Cozy, and Warm Home",5387574,Sara,3/9/2013,1,98133,"Seattle, WA",United States,47.70608591,-122.3416827,House,Private room,2,1,1,1,Real Bed,$75.00 ,$600.00 ,"$2,450.00 ",$250.00 ,$35.00 ,1,$25.00 ,3,365,4 weeks ago,7,moderate
1219691,Sweet 1920's cottage in N. Seattle,6654033,"April, Mike, And Maggie",5/30/2013,1,98133,"Seattle, WA",United States,47.73264718,-122.341301,House,Entire home/apt,4,1,2,2,Real Bed,$119.00 ,$714.00 ,"$1,800.00 ",$250.00 ,$30.00 ,4,$10.00 ,2,1125,today,23,moderate
7969698,Modern Near Everything Townhouse,15312585,Tania,5/9/2014,2,98133,"Seattle, WA",United States,47.70839295,-122.3370373,Townhouse,Entire home/apt,6,1.5,2,2,Real Bed,$97.00 ,$600.00 ,"$2,200.00 ",,$15.00 ,4,$15.00 ,1,1125,2 days ago,1,moderate
7403174,Peaceful Seattle Home by Northgate,35643829,Colette,6/12/2015,1,98133,"Seattle, WA",United States,47.70826466,-122.3382989,House,Entire home/apt,4,1.5,2,2,Real Bed,$125.00 ,$750.00 ,"$2,520.00 ",$200.00 ,,4,$25.00 ,2,31,today,16,flexible
7368599,"Spacious 3 bd, 15 min to downtown",11279708,Conan,1/13/2014,3,98133,"Seattle, WA",United States,47.70757882,-122.3368082,House,Entire home/apt,8,2,3,5,Real Bed,$200.00 ,"$1,350.00 ",,$500.00 ,$20.00 ,1,$0.00 ,1,1125,today,3,strict
1692318,Spacious Relaxation in Seattle,8939715,Darcy,9/19/2013,1,98125,"Seattle, WA",United States,47.72670176,-122.3247888,House,Entire home/apt,6,1,2,3,Real Bed,$108.00 ,$704.00 ,"$2,573.00 ",$300.00 ,$76.00 ,4,$22.00 ,3,1125,today,12,strict
5950957,Room in quiet house.,27816227,Osama,2/16/2015,1,98133,"Seattle, WA",United States,47.71501207,-122.3319746,House,Private room,1,1,1,1,Real Bed,$49.00 ,$300.00 ,$800.00 ,$150.00 ,$25.00 ,0,$0.00 ,20,1125,5 days ago,0,moderate
315120,"Large, comfy, light, garden studio",1618021,Rick,1/17/2012,1,98125,"Seattle, WA",United States,47.72741971,-122.3276389,Apartment,Entire home/apt,4,1,1,1,Real Bed,$125.00 ,$800.00 ,"$3,150.00 ",$100.00 ,$25.00 ,2,$40.00 ,2,1125,4 weeks ago,71,moderate
3925572,Cute modern home in great location,20337955,Sean,8/21/2014,1,98133,"Seattle, WA",United States,47.7182371,-122.3367061,House,Private room,2,1,1,1,Real Bed,$70.00 ,$350.00 ,,,,1,$0.00 ,1,1125,7 months ago,3,flexible
5308339,Room w/ full bathroom & entrance,17476632,Hitomi,6/30/2014,1,98125,"Seattle, WA",United States,47.71914485,-122.3279073,Bed & Breakfast,Private room,4,1,1,1,Real Bed,$70.00 ,,,,,2,$10.00 ,1,10,6 weeks ago,12,moderate
8426749,2 bd main floor home; 15 min dwntwn,11279708,Conan,1/13/2014,3,98133,"Seattle, WA",United States,47.70901497,-122.337063,House,Entire home/apt,6,1,2,4,Real Bed,$98.00 ,,,$500.00 ,,1,$0.00 ,1,1125,today,7,flexible
107962,Haller Lake Restored Log Cabin,112093,Roberta & Dan,4/21/2010,1,98133,"Seattle, WA",United States,47.71488519,-122.3329636,Cabin,Entire home/apt,2,1,1,1,Real Bed,$100.00 ,,,,,1,$0.00 ,2,29,3 weeks ago,159,flexible
9220485,Room in Near Everything Townhouse,15312585,Tania,5/9/2014,2,98133,"Seattle, WA",United States,47.70675798,-122.3366146,Townhouse,Private room,2,1.5,1,1,Real Bed,$36.00 ,,,,$10.00 ,1,$5.00 ,1,1125,2 days ago,0,flexible
8446541,Large bdrm & living rm;15 min dwntn,11279708,Conan,1/13/2014,3,98133,"Seattle, WA",United States,47.70689854,-122.3374281,House,Private room,4,1,1,2,Real Bed,$80.00 ,,,$300.00 ,$10.00 ,1,$0.00 ,1,1125,today,2,flexible
9675736,"Newly Remodeled, EZ Access to City!",49993495,Brendan,11/27/2015,1,98125,"Seattle, WA",United States,47.72395606,-122.3257762,House,Entire home/apt,8,2,4,4,Real Bed,$199.00 ,,,,$99.00 ,8,$50.00 ,3,1125,4 weeks ago,0,moderate
7534812,North Seattle Explorerƒ??s Apartment,1274285,Galina,10/10/2011,3,98125,"Seattle, WA",United States,47.71298829,-122.3165813,Apartment,Entire home/apt,6,1,2,2,Real Bed,$139.00 ,$845.00 ,"$2,895.00 ",,$170.00 ,4,$0.00 ,2,180,today,3,strict
7839723,Creekside Contemporary Apartment,1274285,Galina,10/10/2011,3,98125,"Seattle, WA",United States,47.71110802,-122.3166963,Apartment,Entire home/apt,8,1,2,1,Real Bed,$150.00 ,$950.00 ,"$2,995.00 ",,$170.00 ,1,$0.00 ,2,1125,today,1,strict
3209964,Bright spacious room in N Seattle,16264139,Dana,6/2/2014,1,98125,"Seattle, WA",United States,47.72932702,-122.3152609,Apartment,Private room,2,2,1,2,Real Bed,$55.00 ,$300.00 ,"$1,100.00 ",,$20.00 ,2,$25.00 ,1,1125,4 months ago,1,moderate
5607404,Newly remodeled 2 bed townhouse! ,29071188,Khrystyna,3/9/2015,1,98125,"Seattle, WA",United States,47.71245005,-122.3264177,House,Entire home/apt,6,1.5,2,2,Real Bed,$125.00 ,$875.00 ,,$125.00 ,$85.00 ,0,$0.00 ,2,1125,4 months ago,5,moderate
6103108,Charming Greenlake Home,12104033,Tonia,2/10/2014,1,98103,"Seattle, WA",United States,47.69302886,-122.3405217,House,Private room,2,1,1,1,Real Bed,$150.00 ,,,,$10.00 ,2,$15.00 ,1,5,2 months ago,4,flexible
9938792,"Serene, Plush and Luxurious",51081172,Audra,12/11/2015,1,98103,"Seattle, WA",United States,47.69151577,-122.3394985,House,Private room,2,1.5,1,1,Real Bed,$73.00 ,,,,,1,$0.00 ,1,1125,3 days ago,0,flexible
